# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1      40     0.38391     0.49148     0.00000    1.022538978   -0.684291764   -1.706830742
     1      40     0.38947     0.48185     0.00000    0.987004655   -0.715691050   -1.702695706
     1      40     0.39504     0.47221     0.00000    0.952761223   -0.746651445   -1.699412668
     1      40     0.40060     0.46257     0.00000    0.919995600   -0.774689862   -1.694685462
     1      40     0.40616     0.45294     0.00000    0.888750416   -0.801089454   -1.689839870
     1      40     0.41173     0.44330     0.00000    0.858943971   -0.826690099   -1.685634070
     1      40     0.41729     0.43366     0.00000    0.830385676   -0.851689305   -1.682074981
     1      40     0.42286     0.42403     0.00000    0.802788822   -0.870733759   -1.673522580
     1      40     0.42842     0.41439     0.00000    0.775780476   -0.889758393   -1.665538869
     1      40     0.43398     0.40475     0.00000    0.748909947   -0.909226406   -1.658136353
     1      40     0.43955     0.39512     0.00000    0.721656058   -0.928897850   -1.650553908
     1      40     0.44511     0.38548     0.00000    0.693434756   -0.947975114   -1.641409869
     1      40     0.45068     0.37584     0.00000    0.663607337   -0.969473630   -1.633080967
     1      40     0.45624     0.36620     0.00000    0.631490880   -0.994089606   -1.625580486
     1      40     0.46180     0.35657     0.00000    0.596370897   -1.020212190   -1.616583087
     1      40     0.46737     0.34693     0.00000    0.557518089   -1.048689924   -1.606208013
     1      40     0.47293     0.33729     0.00000    0.514208846   -1.082643178   -1.596852024
     1      40     0.47850     0.32766     0.00000    0.465749708   -1.122799648   -1.588549355
     1      40     0.48406     0.31802     0.00000    0.411505209   -1.171499947   -1.583005156
     1      40     0.48962     0.30838     0.00000    0.350927187   -1.228070732   -1.578997919
     1      40     0.49519     0.29875     0.00000    0.283583344   -1.292466371   -1.576049715
     1      40     0.50075     0.28911     0.00000    0.209182937   -1.365077541   -1.574260478
     1      40     0.50631     0.27947     0.00000    0.283583344   -1.292466371   -1.576049715
     1      40     0.51188     0.26983     0.00000    0.350927187   -1.228070732   -1.578997919
     1      40     0.51744     0.26020     0.00000    0.411505209   -1.171499947   -1.583005156
     1      40     0.52301     0.25056     0.00000    0.465749708   -1.122799648   -1.588549355
     1      40     0.52857     0.24092     0.00000    0.514208846   -1.082643178   -1.596852024
     1      40     0.53413     0.23129     0.00000    0.557518089   -1.048689924   -1.606208013
     1      40     0.53970     0.22165     0.00000    0.596370897   -1.020212190   -1.616583087
     1      40     0.54526     0.21201     0.00000    0.631490880   -0.994089606   -1.625580486
     1      40     0.55083     0.20238     0.00000    0.663607337   -0.969473630   -1.633080967
     1      40     0.55639     0.19274     0.00000    0.693434756   -0.947975114   -1.641409869
     1      40     0.56195     0.18310     0.00000    0.721656058   -0.928897850   -1.650553908
     1      40     0.56752     0.17347     0.00000    0.748909947   -0.909226406   -1.658136353
     1      40     0.57308     0.16383     0.00000    0.775780476   -0.889758393   -1.665538869
     1      40     0.57865     0.15419     0.00000    0.802788822   -0.870733759   -1.673522580
     1      40     0.58421     0.14455     0.00000    0.830385676   -0.851689305   -1.682074981
     1      40     0.58977     0.13492     0.00000    0.858943971   -0.826690099   -1.685634070
     1      40     0.59534     0.12528     0.00000    0.888750416   -0.801089454   -1.689839870
     1      40     0.60090     0.11564     0.00000    0.919995600   -0.774689862   -1.694685462
     1      40     0.60646     0.10601     0.00000    0.952761223   -0.746651445   -1.699412668
     1      40     0.61203     0.09637     0.00000    0.987004655   -0.715691050   -1.702695706
     1      40     0.61759     0.08673     0.00000    1.022538978   -0.684291764   -1.706830742
     1      40     0.62316     0.07710     0.00000    1.059008035   -0.652792869   -1.711800905
     1      40     0.62872     0.06746     0.00000    1.095857392   -0.616589924   -1.712447315
     1      40     0.63428     0.05782     0.00000    1.132302282   -0.577345558   -1.709647840
     1      40     0.63985     0.04818     0.00000    1.167298575   -0.541638364   -1.708936940
     1      40     0.64541     0.03855     0.00000    1.199528861   -0.510837394   -1.710366255
     1      40     0.65098     0.02891     0.00000    1.227426192   -0.480973269   -1.708399460
     1      40     0.65654     0.01927     0.00000    1.249264661   -0.459427548   -1.708692209
     1      40     0.66210     0.00964     0.00000    1.263343921   -0.450140768   -1.713484689
     1      40     0.66767     0.00000     0.00000    1.268259877   -0.454294728   -1.722554605
     1      40     0.64541     0.00000     0.00000    1.248087161   -0.460890477   -1.708977639
     1      40     0.62316     0.00000     0.00000    1.191169962   -0.521288014   -1.712457976
     1      40     0.60090     0.00000     0.00000    1.108447199   -0.609304964   -1.717752164
     1      40     0.57865     0.00000     0.00000    1.012491049   -0.714714543   -1.727205591
     1      40     0.55639     0.00000     0.00000    0.913568177   -0.814554702   -1.728122879
     1      40     0.53413     0.00000     0.00000    0.818977684   -0.914068275   -1.733045959
     1      40     0.51188     0.00000     0.00000    0.733434513   -1.008149534   -1.741584047
     1      40     0.48962     0.00000     0.00000    0.659442005   -1.087900525   -1.747342530
     1      40     0.46737     0.00000     0.00000    0.597524638   -1.152996311   -1.750520949
     1      40     0.44511     0.00000     0.00000    0.546486387   -1.212235214   -1.758721601
     1      40     0.42286     0.00000     0.00000    0.503906960   -1.267490763   -1.771397723
     1      40     0.40060     0.00000     0.00000    0.467015480   -1.313521021   -1.780536501
     1      40     0.37835     0.00000     0.00000    0.433899890   -1.357870946   -1.791770837
     1      40     0.35609     0.00000     0.00000    0.404727879   -1.404133998   -1.808861877
     1      40     0.33383     0.00000     0.00000    0.382442520   -1.449143400   -1.831585919
     1      40     0.31158     0.00000     0.00000    0.372388685   -1.464953622   -1.837342308
     1      40     0.28932     0.00000     0.00000    0.380401366   -1.467516461   -1.847917827
     1      40     0.26707     0.00000     0.00000    0.409380666   -1.441557836   -1.850938502
     1      40     0.24481     0.00000     0.00000    0.456616992   -1.399436723   -1.856053715
     1      40     0.22256     0.00000     0.00000    0.515060481   -1.331354118   -1.846414599
     1      40     0.20030     0.00000     0.00000    0.576963271   -1.264683041   -1.841646312
     1      40     0.17804     0.00000     0.00000    0.636227903   -1.203128371   -1.839356274
     1      40     0.15579     0.00000     0.00000    0.688963281   -1.147349324   -1.836312605
     1      40     0.13353     0.00000     0.00000    0.733217473   -1.098467829   -1.831685302
     1      40     0.11128     0.00000     0.00000    0.769787505   -1.096930551   -1.866718056
     1      40     0.08902     0.00000     0.00000    0.796599302   -1.070490016   -1.867089318
     1      40     0.06677     0.00000     0.00000    0.815061485   -1.041133118   -1.856194602
     1      40     0.04451     0.00000     0.00000    0.826973413   -1.017701523   -1.844674936
     1      40     0.02226     0.00000     0.00000    0.833647007   -1.008512794   -1.842159801
     1      40     0.00000     0.00000     0.00000    0.835808978   -1.009187307   -1.844996285
     1      41     0.00000     0.00000     0.00000    3.769859362    3.115274753   -0.654584609
     1      41     0.01113     0.01927     0.00000    3.767220848    3.102944053   -0.664276795
     1      41     0.02226     0.03855     0.00000    3.751200658    3.082795118   -0.668405540
     1      41     0.03338     0.05782     0.00000    3.710081010    3.036358192   -0.673722818
     1      41     0.04451     0.07710     0.00000    3.645002725    2.967814514   -0.677188211
     1      41     0.05564     0.09637     0.00000    3.532949393    2.842444023   -0.690505370
     1      41     0.06677     0.11564     0.00000    3.407744779    2.707230045   -0.700514735
     1      41     0.07789     0.13492     0.00000    3.289755224    2.572805690   -0.716949534
     1      41     0.08902     0.15419     0.00000    3.186109432    2.450044760   -0.736064672
     1      41     0.10015     0.17347     0.00000    3.099777288    2.341381373   -0.758395916
     1      41     0.11128     0.19274     0.00000    3.030525527    2.252251438   -0.778274089
     1      41     0.12241     0.21201     0.00000    2.940276061    2.213505771   -0.726770289
     1      41     0.13353     0.23129     0.00000    2.848176760    2.097773819   -0.750402941
     1      41     0.14466     0.25056     0.00000    2.764879243    1.989651741   -0.775227501
     1      41     0.15579     0.26983     0.00000    2.695902937    1.898186766   -0.797716171
     1      41     0.16692     0.28911     0.00000    2.647658361    1.832489333   -0.815169027
     1      41     0.17804     0.30838     0.00000    2.625946752    1.782495358   -0.843451394
     1      41     0.18917     0.32766     0.00000    2.634671627    1.769369551   -0.865302076
     1      41     0.20030     0.34693     0.00000    2.674803683    1.797514595   -0.877289088
     1      41     0.21143     0.36620     0.00000    2.743708454    1.858296070   -0.885412384
     1      41     0.22256     0.38548     0.00000    2.834636382    1.940035835   -0.894600547
     1      41     0.23368     0.40475     0.00000    2.935424794    2.027262743   -0.908162051
     1      41     0.24481     0.42403     0.00000    3.024902165    2.098794057   -0.926108108
     1      41     0.25594     0.44330     0.00000    3.029913196    1.913906524   -1.116006672
     1      41     0.26707     0.46257     0.00000    2.953273960    1.794336914   -1.158937046
     1      41     0.27819     0.48185     0.00000    2.857726447    1.674576544   -1.183149902
     1      41     0.28932     0.50112     0.00000    2.755426131    1.560135710   -1.195290420
     1      41     0.30045     0.52040     0.00000    2.658529141    1.452558377   -1.205970764
     1      41     0.31158     0.53967     0.00000    2.578853346    1.368854362   -1.209998984
     1      41     0.32271     0.55894     0.00000    2.526707100    1.316276413   -1.210430687
     1      41     0.33383     0.57822     0.00000    2.508753379    1.309051304   -1.199702075
     1      41     0.33940     0.56858     0.00000    2.513158402    1.306426234   -1.206732168
     1      41     0.34496     0.55894     0.00000    2.526020313    1.315047642   -1.210972671
     1      41     0.35053     0.54931     0.00000    2.546591913    1.334414303   -1.212177610
     1      41     0.35609     0.53967     0.00000    2.573912717    1.361912917   -1.211999801
     1      41     0.36165     0.53003     0.00000    2.606904505    1.391875889   -1.215028616
     1      41     0.36722     0.52040     0.00000    2.644452558    1.427887196   -1.216565361
     1      41     0.37278     0.51076     0.00000    2.685464442    1.468974995   -1.216489447
     1      41     0.37835     0.50112     0.00000    2.728904939    1.510524336   -1.218380603
     1      41     0.38391     0.49148     0.00000    2.773813259    1.550703302   -1.223109957
     1      41     0.38947     0.48185     0.00000    2.819307862    1.592088567   -1.227219295
     1      41     0.39504     0.47221     0.00000    2.864584988    1.634022762   -1.230562227
     1      41     0.40060     0.46257     0.00000    2.908915527    1.673852634   -1.235062892
     1      41     0.40616     0.45294     0.00000    2.951643981    1.711593673   -1.240050308
